timestamp,instance_type,az_name,price
2025-08-21T12:02:02Z,g5.xlarge,us-east-1a,0.4291
2025-08-21T12:47:04Z,g5.xlarge,us-east-1b,0.4255
2025-08-21T13:31:51Z,g4dn.xlarge,us-east-1a,0.2069
2025-08-21T16:17:17Z,p3.2xlarge,us-east-1a,0.8881
2025-08-21T17:01:33Z,p3.2xlarge,us-east-1b,0.9911
2025-08-21T17:31:40Z,g5.xlarge,us-west-2a,0.6115
2025-08-21T17:47:05Z,p3.2xlarge,us-west-2a,0.975
2025-08-21T17:47:14Z,g4dn.xlarge,us-west-2a,0.239
2025-08-21T18:17:06Z,g4dn.xlarge,us-east-1b,0.2114
2025-08-21T18:53:32Z,g5.xlarge,us-west-2a,0.6115
2025-08-21T20:31:51Z,p3.2xlarge,us-east-1b,0.996
2025-08-21T21:16:52Z,g4dn.xlarge,us-east-1a,0.2074
2025-08-21T21:48:16Z,g5.xlarge,us-east-1b,0.4264
2025-08-21T22:32:07Z,p3.2xlarge,us-west-2a,0.9758
2025-08-21T23:02:05Z,p3.2xlarge,us-east-1a,0.8923
2025-08-22T00:17:01Z,g4dn.xlarge,us-east-1b,0.2121
2025-08-22T00:32:52Z,g5.xlarge,us-west-2a,0.6076
2025-08-22T01:16:58Z,g5.xlarge,us-east-1b,0.4274
2025-08-22T01:17:41Z,g4dn.xlarge,us-west-2a,0.2383
2025-08-22T02:31:47Z,p3.2xlarge,us-east-1b,1.0025
2025-08-22T03:02:53Z,g4dn.xlarge,us-east-1a,0.208
2025-08-22T03:32:18Z,p3.2xlarge,us-east-1a,0.8963
2025-08-22T04:47:36Z,p3.2xlarge,us-west-2a,0.9795
2025-08-22T05:16:55Z,g5.xlarge,us-east-1a,0.4263
2025-08-22T05:32:21Z,g5.xlarge,us-west-2a,0.6084
2025-08-22T05:47:07Z,g4dn.xlarge,us-east-1b,0.2135
2025-08-22T06:01:49Z,p3.2xlarge,us-east-1b,0.9974
2025-08-22T07:16:56Z,g5.xlarge,us-east-1b,0.4279
2025-08-22T08:17:14Z,g4dn.xlarge,us-west-2a,0.2394
2025-08-22T08:32:36Z,p3.2xlarge,us-west-2a,0.9826
2025-08-22T10:01:49Z,g5.xlarge,us-east-1a,0.4252
2025-08-22T10:01:49Z,g5.xlarge,us-west-2a,0.6065
2025-08-22T11:01:53Z,g4dn.xlarge,us-east-1a,0.2088
2025-08-22T11:16:51Z,g4dn.xlarge,us-east-1b,0.2118
2025-08-22T12:02:09Z,p3.2xlarge,us-east-1a,0.892
2025-08-22T13:33:06Z,p3.2xlarge,us-east-1b,0.9934
2025-08-22T14:16:53Z,g5.xlarge,us-east-1b,0.4272
2025-08-22T14:17:41Z,g5.xlarge,us-west-2a,0.6074
2025-08-22T15:17:13Z,g4dn.xlarge,us-east-1b,0.2126
2025-08-22T15:32:09Z,g4dn.xlarge,us-west-2a,0.24
2025-08-22T15:47:26Z,p3.2xlarge,us-east-1a,0.8965
2025-08-22T17:01:48Z,g5.xlarge,us-east-1a,0.4243
2025-08-22T17:32:48Z,p3.2xlarge,us-west-2a,0.9903
2025-08-22T18:01:47Z,g5.xlarge,us-west-2a,0.6061
2025-08-22T19:02:09Z,g4dn.xlarge,us-east-1a,0.2096
2025-08-22T20:01:46Z,g5.xlarge,us-east-1b,0.4284
2025-08-22T22:01:58Z,p3.2xlarge,us-east-1b,0.9875
2025-08-22T22:16:47Z,g5.xlarge,us-east-1a,0.4245
2025-08-22T23:01:39Z,g4dn.xlarge,us-west-2a,0.2404
2025-08-22T23:18:39Z,p3.2xlarge,us-east-1a,0.8978
2025-08-23T00:47:34Z,p3.2xlarge,us-west-2a,0.987
2025-08-23T01:48:03Z,g4dn.xlarge,us-east-1a,0.2085
2025-08-23T02:01:41Z,g5.xlarge,us-west-2a,0.6086
2025-08-23T02:46:39Z,g5.xlarge,us-east-1a,0.4268
2025-08-23T03:31:39Z,g5.xlarge,us-east-1b,0.43
2025-08-23T04:32:41Z,p3.2xlarge,us-east-1a,0.8969
2025-08-23T05:46:42Z,g4dn.xlarge,us-west-2a,0.2409
2025-08-23T06:31:41Z,g5.xlarge,us-east-1a,0.4283
2025-08-23T06:32:21Z,p3.2xlarge,us-east-1b,0.9902
2025-08-23T07:02:05Z,g4dn.xlarge,us-east-1b,0.2138
2025-08-23T08:32:55Z,p3.2xlarge,us-west-2a,0.9901
2025-08-23T09:46:36Z,g4dn.xlarge,us-east-1a,0.2086
2025-08-23T09:46:45Z,g5.xlarge,us-east-1b,0.4256
2025-08-23T10:02:09Z,g5.xlarge,us-west-2a,0.6113
2025-08-23T11:46:57Z,p3.2xlarge,us-west-2a,0.9957
2025-08-23T12:02:16Z,p3.2xlarge,us-east-1a,0.8975
2025-08-23T12:31:40Z,g4dn.xlarge,us-west-2a,0.2434
2025-08-23T12:32:19Z,p3.2xlarge,us-east-1b,0.9897
2025-08-23T14:16:40Z,g5.xlarge,us-east-1a,0.4281
2025-08-23T14:32:03Z,g4dn.xlarge,us-east-1b,0.2141
2025-08-23T15:16:48Z,g5.xlarge,us-west-2a,0.612
2025-08-23T17:32:30Z,p3.2xlarge,us-east-1a,0.8983
2025-08-23T18:01:56Z,g5.xlarge,us-east-1b,0.4267
2025-08-23T18:46:39Z,g4dn.xlarge,us-west-2a,0.2443
2025-08-23T18:46:49Z,g4dn.xlarge,us-east-1a,0.2091
2025-08-23T19:32:13Z,p3.2xlarge,us-west-2a,0.9972
2025-08-23T21:01:52Z,p3.2xlarge,us-east-1b,0.9913
2025-08-23T21:31:41Z,g5.xlarge,us-east-1b,0.4245
2025-08-23T22:01:36Z,g4dn.xlarge,us-east-1b,0.2117
2025-08-23T23:16:48Z,g5.xlarge,us-east-1a,0.4274
2025-08-23T23:32:48Z,p3.2xlarge,us-east-1a,0.9064
2025-08-23T23:46:49Z,g5.xlarge,us-west-2a,0.6129
2025-08-24T01:31:33Z,g4dn.xlarge,us-east-1b,0.2114
2025-08-24T01:46:33Z,g4dn.xlarge,us-east-1a,0.2095
2025-08-24T02:31:38Z,g4dn.xlarge,us-west-2a,0.2444
2025-08-24T02:32:45Z,p3.2xlarge,us-east-1b,0.9953
2025-08-24T02:47:56Z,p3.2xlarge,us-east-1a,0.9098
2025-08-24T03:02:02Z,g5.xlarge,us-west-2a,0.617
2025-08-24T03:32:07Z,p3.2xlarge,us-west-2a,0.9975
2025-08-24T04:17:01Z,g5.xlarge,us-east-1a,0.4261
2025-08-24T05:46:42Z,g4dn.xlarge,us-west-2a,0.2453
2025-08-24T06:31:41Z,g5.xlarge,us-east-1b,0.4258
2025-08-24T06:46:38Z,g4dn.xlarge,us-east-1a,0.2101
2025-08-24T07:16:33Z,g4dn.xlarge,us-east-1b,0.2106
2025-08-24T07:16:39Z,p3.2xlarge,us-east-1b,1.0025
2025-08-24T08:02:11Z,p3.2xlarge,us-west-2a,1.0033
2025-08-24T08:48:32Z,g5.xlarge,us-west-2a,0.6309
2025-08-24T09:46:47Z,g5.xlarge,us-east-1b,0.4206
2025-08-24T10:17:53Z,p3.2xlarge,us-east-1a,0.9096
2025-08-24T11:01:55Z,g5.xlarge,us-east-1a,0.4273
2025-08-24T11:32:04Z,g4dn.xlarge,us-east-1b,0.2113
2025-08-24T12:31:38Z,g4dn.xlarge,us-west-2a,0.2471
2025-08-24T13:17:21Z,g5.xlarge,us-east-1b,0.422
2025-08-24T13:31:34Z,g4dn.xlarge,us-east-1a,0.2095
2025-08-24T15:31:57Z,p3.2xlarge,us-west-2a,1.0104
2025-08-24T15:47:02Z,p3.2xlarge,us-east-1b,1.0035
2025-08-24T16:32:39Z,g5.xlarge,us-west-2a,0.6333
2025-08-24T17:17:18Z,g4dn.xlarge,us-west-2a,0.2476
2025-08-24T17:31:40Z,g5.xlarge,us-east-1a,0.4225
2025-08-24T17:32:24Z,p3.2xlarge,us-east-1a,0.9081
2025-08-24T19:01:33Z,g4dn.xlarge,us-east-1b,0.211
2025-08-24T19:01:43Z,p3.2xlarge,us-east-1b,1.0066
2025-08-24T19:16:47Z,g5.xlarge,us-east-1b,0.4176
2025-08-24T20:02:49Z,p3.2xlarge,us-west-2a,1.0083
2025-08-24T20:47:43Z,g5.xlarge,us-west-2a,0.6448
2025-08-24T21:02:01Z,p3.2xlarge,us-east-1a,0.9131
2025-08-24T21:46:35Z,g4dn.xlarge,us-east-1a,0.2096
2025-08-24T23:16:37Z,g4dn.xlarge,us-west-2a,0.2502
2025-08-24T23:16:39Z,g5.xlarge,us-east-1b,0.42
2025-08-24T23:31:27Z,p3.2xlarge,us-east-1b,1.0009
2025-08-25T00:47:34Z,g5.xlarge,us-west-2a,0.6463
2025-08-25T01:47:47Z,g5.xlarge,us-east-1a,0.4292
2025-08-25T02:31:33Z,g4dn.xlarge,us-east-1a,0.2108
2025-08-25T02:32:04Z,p3.2xlarge,us-east-1a,0.9163
2025-08-25T02:48:05Z,g4dn.xlarge,us-east-1b,0.2111
2025-08-25T03:03:10Z,g5.xlarge,us-east-1b,0.4213
2025-08-25T03:17:06Z,p3.2xlarge,us-east-1b,0.9931
2025-08-25T04:02:23Z,p3.2xlarge,us-west-2a,1.0064
2025-08-25T05:16:37Z,g4dn.xlarge,us-west-2a,0.2498
2025-08-25T06:16:36Z,g4dn.xlarge,us-east-1a,0.2112
2025-08-25T06:32:05Z,g4dn.xlarge,us-east-1b,0.2129
2025-08-25T08:16:47Z,g5.xlarge,us-east-1a,0.4332
2025-08-25T08:46:45Z,g5.xlarge,us-west-2a,0.6488
2025-08-25T08:47:01Z,p3.2xlarge,us-east-1a,0.9202
2025-08-25T09:28:12Z,g4dn.xlarge,us-east-1a,0.2112
2025-08-25T09:28:12Z,g4dn.xlarge,us-east-1b,0.2129
2025-08-25T11:31:35Z,p3.2xlarge,us-east-1b,0.9947
2025-08-25T11:47:44Z,p3.2xlarge,us-west-2a,1.0095
2025-08-25T12:01:42Z,g4dn.xlarge,us-west-2a,0.2517
2025-08-25T12:02:11Z,g5.xlarge,us-east-1b,0.422
2025-08-25T13:32:01Z,g5.xlarge,us-west-2a,0.6487
2025-08-25T15:02:10Z,g4dn.xlarge,us-east-1b,0.2133
2025-08-25T16:48:40Z,p3.2xlarge,us-east-1a,0.9144
2025-08-25T17:01:38Z,p3.2xlarge,us-east-1b,0.9954
2025-08-25T17:16:47Z,g5.xlarge,us-east-1a,0.4344
2025-08-25T17:16:47Z,g5.xlarge,us-east-1b,0.4228
2025-08-25T18:32:40Z,g5.xlarge,us-west-2a,0.6455
2025-08-25T18:46:41Z,g4dn.xlarge,us-east-1a,0.212
2025-08-25T19:02:25Z,p3.2xlarge,us-west-2a,1.0081
2025-08-25T21:01:38Z,g4dn.xlarge,us-west-2a,0.2523
2025-08-25T21:47:10Z,g4dn.xlarge,us-east-1b,0.214
2025-08-25T23:02:24Z,p3.2xlarge,us-east-1a,0.9191
2025-08-26T00:01:56Z,g5.xlarge,us-west-2a,0.6424
2025-08-26T00:17:03Z,p3.2xlarge,us-west-2a,1.014
2025-08-26T00:31:44Z,g4dn.xlarge,us-east-1a,0.2125
2025-08-26T00:32:05Z,g5.xlarge,us-east-1b,0.4233
2025-08-26T01:01:39Z,g5.xlarge,us-east-1a,0.4406
2025-08-26T01:02:30Z,p3.2xlarge,us-east-1b,0.9974
2025-08-26T02:46:38Z,g4dn.xlarge,us-west-2a,0.253
2025-08-26T03:46:40Z,g4dn.xlarge,us-east-1a,0.211
2025-08-26T04:02:51Z,p3.2xlarge,us-west-2a,1.0155
2025-08-26T05:16:50Z,g5.xlarge,us-west-2a,0.6339
2025-08-26T06:16:52Z,g4dn.xlarge,us-east-1b,0.2154
2025-08-26T06:47:37Z,p3.2xlarge,us-east-1a,0.9129
2025-08-26T07:16:38Z,g4dn.xlarge,us-west-2a,0.2525
2025-08-26T07:31:39Z,g4dn.xlarge,us-east-1a,0.2111
2025-08-26T08:47:09Z,g5.xlarge,us-east-1b,0.4255
2025-08-26T08:47:21Z,p3.2xlarge,us-west-2a,1.018
2025-08-26T09:31:50Z,p3.2xlarge,us-east-1b,0.9895
2025-08-26T10:17:18Z,g5.xlarge,us-west-2a,0.6357
2025-08-26T12:01:39Z,g4dn.xlarge,us-east-1b,0.2161
2025-08-26T12:16:40Z,g4dn.xlarge,us-east-1a,0.21
2025-08-26T12:32:48Z,p3.2xlarge,us-east-1a,0.9173
2025-08-26T13:01:59Z,g5.xlarge,us-east-1b,0.4274
2025-08-26T13:47:39Z,g4dn.xlarge,us-west-2a,0.2528
2025-08-26T15:31:58Z,g5.xlarge,us-east-1a,0.4395
2025-08-26T15:47:06Z,p3.2xlarge,us-east-1a,0.9191
2025-08-26T16:23:02Z,g5.xlarge,us-east-1a,0.4395
2025-08-26T16:23:02Z,g5.xlarge,us-east-1b,0.4274
2025-08-26T17:01:53Z,p3.2xlarge,us-west-2a,1.0188
2025-08-26T17:16:41Z,g5.xlarge,us-west-2a,0.6328
2025-08-26T17:18:29Z,p3.2xlarge,us-east-1b,0.9898
2025-08-26T19:17:14Z,p3.2xlarge,us-east-1a,0.9204
2025-08-26T20:01:53Z,g4dn.xlarge,us-east-1b,0.2148
2025-08-26T21:31:57Z,g5.xlarge,us-east-1a,0.4403
2025-08-26T21:46:40Z,g4dn.xlarge,us-west-2a,0.2521
2025-08-26T22:01:30Z,g5.xlarge,us-east-1b,0.4256
2025-08-26T22:32:03Z,g4dn.xlarge,us-east-1a,0.2092
2025-08-27T00:48:05Z,p3.2xlarge,us-east-1b,0.9904
2025-08-27T01:02:30Z,g5.xlarge,us-west-2a,0.6249
2025-08-27T01:31:58Z,g5.xlarge,us-east-1b,0.4267
2025-08-27T01:47:40Z,p3.2xlarge,us-west-2a,1.0255
2025-08-27T02:01:34Z,g4dn.xlarge,us-east-1a,0.21
2025-08-27T02:31:57Z,p3.2xlarge,us-east-1a,0.9214
2025-08-27T02:46:34Z,g4dn.xlarge,us-east-1b,0.2161
2025-08-27T04:01:55Z,p3.2xlarge,us-east-1b,0.992
2025-08-27T04:02:17Z,g5.xlarge,us-east-1a,0.4416
2025-08-27T05:01:40Z,g5.xlarge,us-east-1b,0.4247
2025-08-27T07:16:34Z,g4dn.xlarge,us-east-1a,0.2104
2025-08-27T07:46:39Z,g5.xlarge,us-west-2a,0.6237
2025-08-27T08:32:17Z,p3.2xlarge,us-east-1a,0.9174
2025-08-27T09:02:09Z,g4dn.xlarge,us-east-1b,0.216
2025-08-27T09:47:38Z,p3.2xlarge,us-west-2a,1.0237
2025-08-27T10:32:07Z,g5.xlarge,us-east-1a,0.4407
2025-08-27T11:01:39Z,g4dn.xlarge,us-west-2a,0.2534
2025-08-27T11:46:38Z,g4dn.xlarge,us-east-1a,0.211
2025-08-27T12:31:52Z,g5.xlarge,us-east-1b,0.4263
2025-08-27T12:46:39Z,p3.2xlarge,us-east-1b,0.987
2025-08-27T14:16:33Z,p3.2xlarge,us-east-1a,0.9178
2025-08-27T14:31:54Z,g5.xlarge,us-east-1a,0.4418
2025-08-27T14:47:16Z,g4dn.xlarge,us-east-1a,0.2109
2025-08-27T15:47:15Z,g4dn.xlarge,us-east-1b,0.2167
2025-08-27T16:17:39Z,g5.xlarge,us-west-2a,0.6211
2025-08-27T16:18:07Z,p3.2xlarge,us-west-2a,1.0307
2025-08-27T16:32:04Z,p3.2xlarge,us-east-1b,0.9869
2025-08-27T17:16:38Z,g4dn.xlarge,us-west-2a,0.2562
2025-08-27T17:31:53Z,g5.xlarge,us-east-1b,0.4222
2025-08-27T19:02:14Z,g4dn.xlarge,us-east-1b,0.2156
2025-08-27T19:21:25Z,g5.xlarge,us-west-2a,0.6211
2025-08-27T20:01:28Z,g5.xlarge,us-east-1a,0.4408
2025-08-27T20:02:23Z,p3.2xlarge,us-east-1b,0.9878
2025-08-27T20:17:21Z,p3.2xlarge,us-east-1a,0.9252
2025-08-27T21:17:20Z,g5.xlarge,us-east-1b,0.4208
2025-08-27T22:02:54Z,g4dn.xlarge,us-east-1a,0.2107
2025-08-27T22:16:55Z,g5.xlarge,us-west-2a,0.6145
2025-08-27T23:16:50Z,g4dn.xlarge,us-west-2a,0.2576
2025-08-27T23:47:32Z,p3.2xlarge,us-west-2a,1.0242
2025-08-27T23:47:42Z,p3.2xlarge,us-east-1a,0.9324
2025-08-28T02:31:37Z,g5.xlarge,us-west-2a,0.6157
2025-08-28T02:47:04Z,g4dn.xlarge,us-east-1a,0.2114
2025-08-28T03:02:04Z,g4dn.xlarge,us-east-1b,0.2139
2025-08-28T03:17:14Z,p3.2xlarge,us-east-1a,0.9353
2025-08-28T03:46:41Z,p3.2xlarge,us-east-1b,0.9888
2025-08-28T04:02:19Z,g5.xlarge,us-east-1a,0.4379
2025-08-28T04:16:49Z,p3.2xlarge,us-west-2a,1.026
2025-08-28T05:17:01Z,g5.xlarge,us-east-1b,0.4213
2025-08-28T06:01:54Z,g4dn.xlarge,us-west-2a,0.2584
2025-08-28T08:16:36Z,g5.xlarge,us-west-2a,0.617
2025-08-28T08:17:04Z,g5.xlarge,us-east-1a,0.4375
2025-08-28T08:47:48Z,p3.2xlarge,us-east-1a,0.9412
2025-08-28T10:17:32Z,p3.2xlarge,us-west-2a,1.0315
2025-08-28T10:31:33Z,g4dn.xlarge,us-east-1a,0.2094
2025-08-28T10:32:11Z,g5.xlarge,us-east-1b,0.4202
2025-08-28T11:32:00Z,g5.xlarge,us-east-1a,0.4378
2025-08-28T12:02:16Z,p3.2xlarge,us-east-1b,0.9847
2025-08-28T14:31:53Z,g4dn.xlarge,us-west-2a,0.259
2025-08-28T14:31:58Z,g5.xlarge,us-west-2a,0.6154
2025-08-28T14:47:10Z,g5.xlarge,us-east-1b,0.4191
2025-08-28T15:02:07Z,p3.2xlarge,us-east-1a,0.9388
2025-08-28T15:17:04Z,g4dn.xlarge,us-east-1a,0.209
2025-08-28T15:17:08Z,p3.2xlarge,us-west-2a,1.0384
2025-08-28T16:03:03Z,g4dn.xlarge,us-east-1b,0.2142
2025-08-28T17:32:54Z,p3.2xlarge,us-east-1b,0.9764
2025-08-28T18:31:53Z,g5.xlarge,us-east-1a,0.4387
2025-08-28T18:32:07Z,g4dn.xlarge,us-east-1a,0.2097
2025-08-28T18:47:40Z,g5.xlarge,us-west-2a,0.6079
2025-08-28T19:47:07Z,g4dn.xlarge,us-east-1b,0.2157
2025-08-28T20:17:02Z,g5.xlarge,us-east-1b,0.4199
2025-08-28T21:02:12Z,p3.2xlarge,us-east-1b,0.9721
2025-08-28T21:31:51Z,g4dn.xlarge,us-west-2a,0.2649
2025-08-28T22:47:35Z,p3.2xlarge,us-west-2a,1.0424
2025-08-28T23:31:40Z,p3.2xlarge,us-east-1a,0.9464
2025-08-29T00:16:58Z,g5.xlarge,us-east-1b,0.4226
2025-08-29T00:31:55Z,g5.xlarge,us-west-2a,0.6047
2025-08-29T01:16:33Z,g4dn.xlarge,us-east-1a,0.2103
2025-08-29T02:16:55Z,g5.xlarge,us-east-1a,0.4385
2025-08-29T02:17:07Z,g4dn.xlarge,us-east-1b,0.2143
2025-08-29T02:33:51Z,p3.2xlarge,us-east-1b,0.9775
2025-08-29T03:02:28Z,p3.2xlarge,us-west-2a,1.0456
2025-08-29T05:17:04Z,g4dn.xlarge,us-east-1a,0.2116
2025-08-29T06:01:32Z,g4dn.xlarge,us-west-2a,0.2667
2025-08-29T06:16:36Z,g5.xlarge,us-west-2a,0.6074
2025-08-29T06:17:12Z,p3.2xlarge,us-west-2a,1.0499
2025-08-29T06:47:15Z,p3.2xlarge,us-east-1a,0.9524
2025-08-29T06:47:16Z,g5.xlarge,us-east-1b,0.4202
2025-08-29T09:16:59Z,g5.xlarge,us-east-1a,0.4409
2025-08-29T10:02:06Z,g4dn.xlarge,us-east-1b,0.2125
2025-08-29T11:32:37Z,p3.2xlarge,us-east-1b,0.9741
2025-08-29T12:02:38Z,g5.xlarge,us-west-2a,0.6
2025-08-29T12:18:03Z,g4dn.xlarge,us-east-1a,0.2118
2025-08-29T13:31:42Z,p3.2xlarge,us-west-2a,1.0512
2025-08-29T14:32:08Z,p3.2xlarge,us-east-1a,0.9557
2025-08-29T14:47:02Z,g5.xlarge,us-east-1b,0.4203
2025-08-29T15:02:22Z,g4dn.xlarge,us-west-2a,0.2673
2025-08-29T17:47:29Z,p3.2xlarge,us-east-1b,0.9772
2025-08-29T18:02:12Z,g4dn.xlarge,us-east-1a,0.2121
2025-08-29T18:16:53Z,g5.xlarge,us-east-1a,0.4363
2025-08-29T18:17:07Z,p3.2xlarge,us-west-2a,1.0563
2025-08-29T18:46:34Z,g4dn.xlarge,us-east-1b,0.2127
2025-08-29T18:46:54Z,p3.2xlarge,us-east-1a,0.9583
2025-08-29T19:46:38Z,g5.xlarge,us-west-2a,0.6002
2025-08-29T20:02:27Z,g5.xlarge,us-east-1b,0.4231
2025-08-29T21:31:29Z,g4dn.xlarge,us-west-2a,0.2682
2025-08-29T21:33:03Z,p3.2xlarge,us-east-1b,0.9823
2025-08-29T22:32:04Z,g4dn.xlarge,us-east-1b,0.2136
2025-08-29T23:01:39Z,p3.2xlarge,us-west-2a,1.0571
2025-08-29T23:01:54Z,g5.xlarge,us-east-1a,0.4388
2025-08-29T23:02:03Z,g4dn.xlarge,us-east-1a,0.2123
2025-08-29T23:02:36Z,g5.xlarge,us-west-2a,0.5924
2025-08-30T01:32:21Z,p3.2xlarge,us-east-1a,0.9659
2025-08-30T03:16:35Z,g4dn.xlarge,us-west-2a,0.2685
2025-08-30T03:31:57Z,g5.xlarge,us-east-1b,0.4243
2025-08-30T04:32:04Z,g4dn.xlarge,us-east-1a,0.2122
2025-08-30T04:47:42Z,g5.xlarge,us-west-2a,0.588
2025-08-30T05:17:03Z,g4dn.xlarge,us-east-1b,0.2124
2025-08-30T06:01:43Z,p3.2xlarge,us-east-1b,0.986
2025-08-30T07:01:35Z,g4dn.xlarge,us-west-2a,0.2694
2025-08-30T07:02:06Z,g5.xlarge,us-east-1a,0.4347
2025-08-30T07:02:11Z,p3.2xlarge,us-west-2a,1.0621
2025-08-30T07:47:01Z,g5.xlarge,us-east-1b,0.4262
2025-08-30T09:31:38Z,g4dn.xlarge,us-east-1a,0.2126
2025-08-30T09:32:06Z,p3.2xlarge,us-east-1a,0.9707
2025-08-30T11:17:05Z,p3.2xlarge,us-east-1b,0.9863
2025-08-30T12:16:48Z,p3.2xlarge,us-west-2a,1.0665
2025-08-30T12:32:23Z,g5.xlarge,us-west-2a,0.5874
2025-08-30T12:46:33Z,g4dn.xlarge,us-west-2a,0.2708
2025-08-30T13:01:58Z,g5.xlarge,us-east-1b,0.4264
2025-08-30T13:17:04Z,g4dn.xlarge,us-east-1b,0.213
2025-08-30T14:01:55Z,g5.xlarge,us-east-1a,0.4363
2025-08-30T16:31:35Z,g4dn.xlarge,us-east-1a,0.2139
2025-08-30T16:31:35Z,g4dn.xlarge,us-east-1b,0.2129
2025-08-30T16:31:54Z,g5.xlarge,us-east-1b,0.4274
2025-08-30T16:32:10Z,p3.2xlarge,us-east-1a,0.9676
2025-08-30T17:46:53Z,g5.xlarge,us-east-1a,0.439
2025-08-30T18:46:53Z,p3.2xlarge,us-east-1b,0.9878
2025-08-30T20:46:43Z,g5.xlarge,us-west-2a,0.5895
2025-08-30T20:47:03Z,g4dn.xlarge,us-east-1b,0.2137
2025-08-30T20:47:29Z,p3.2xlarge,us-west-2a,1.0615
2025-08-30T21:02:33Z,g4dn.xlarge,us-west-2a,0.272
2025-08-30T21:47:08Z,p3.2xlarge,us-east-1a,0.9745
2025-08-30T23:16:54Z,g5.xlarge,us-east-1a,0.4347
2025-08-31T00:31:33Z,g4dn.xlarge,us-east-1a,0.215
2025-08-31T01:32:01Z,g5.xlarge,us-east-1b,0.4277
2025-08-31T01:32:02Z,g4dn.xlarge,us-east-1b,0.2142
2025-08-31T01:47:55Z,g4dn.xlarge,us-west-2a,0.2724
2025-08-31T02:46:36Z,p3.2xlarge,us-east-1b,0.9903
2025-08-31T03:01:39Z,p3.2xlarge,us-east-1a,0.9822
2025-08-31T04:47:30Z,p3.2xlarge,us-west-2a,1.0559
2025-08-31T05:17:04Z,g4dn.xlarge,us-east-1a,0.2129
2025-08-31T05:17:25Z,g5.xlarge,us-west-2a,0.5912
2025-08-31T05:17:29Z,g5.xlarge,us-east-1b,0.4279
2025-08-31T05:31:31Z,g4dn.xlarge,us-west-2a,0.2733
2025-08-31T07:17:00Z,g5.xlarge,us-east-1a,0.441
2025-08-31T08:02:10Z,p3.2xlarge,us-east-1b,0.9827
2025-08-31T08:32:33Z,g5.xlarge,us-east-1b,0.43
2025-08-31T09:47:29Z,g4dn.xlarge,us-west-2a,0.2726
2025-08-31T10:02:04Z,g4dn.xlarge,us-east-1b,0.213
2025-08-31T10:47:51Z,p3.2xlarge,us-west-2a,1.0603
2025-08-31T12:01:53Z,p3.2xlarge,us-east-1a,0.9899
2025-08-31T12:01:57Z,g5.xlarge,us-east-1a,0.4416
2025-08-31T13:47:04Z,g4dn.xlarge,us-east-1a,0.2127
2025-08-31T14:01:50Z,g5.xlarge,us-west-2a,0.5976
2025-08-31T15:02:07Z,g4dn.xlarge,us-east-1b,0.2137
2025-08-31T16:31:48Z,p3.2xlarge,us-east-1b,0.9897
2025-08-31T17:16:29Z,g4dn.xlarge,us-west-2a,0.2711
2025-08-31T17:16:55Z,g5.xlarge,us-east-1b,0.4341
2025-08-31T17:47:34Z,p3.2xlarge,us-west-2a,1.063
2025-08-31T18:46:48Z,p3.2xlarge,us-east-1a,0.9897
2025-08-31T19:17:47Z,g5.xlarge,us-east-1a,0.4437
2025-08-31T20:32:05Z,g4dn.xlarge,us-east-1a,0.2115
2025-08-31T21:16:29Z,g4dn.xlarge,us-west-2a,0.2677
2025-08-31T21:47:01Z,g4dn.xlarge,us-east-1b,0.2143
2025-08-31T22:02:47Z,g5.xlarge,us-west-2a,0.6053
2025-08-31T23:01:46Z,g5.xlarge,us-east-1b,0.4355
2025-08-31T23:32:29Z,p3.2xlarge,us-west-2a,1.0673
